,Unnamed: 0,Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
5100,5262,03-09-2022 15:00,Real Sociedad,0.8,2.0,Sevilla,Jesús Gil Manzano,0.3,1.8,Moderate,High,Low,High,Low,Away,1,3,Away
5101,5263,03-09-2022 17:30,Mallorca,0.2,2.5,Osasuna,Carlos Del Cerro Grande,0.1,1.1,Moderate,High,Moderate,Moderate,Low,Home,1,2,Away
5102,5264,04-09-2022 14:00,Athletic Bilbao,0.9,2.1,Real Sociedad,Antonio Mateu Lahoz,0.1,0.8,Moderate,Moderate,Moderate,Low,Moderate,Home,0,2,Away
5103,5265,04-09-2022 16:30,Valencia,1.7,2.7,Getafe,Juan Martínez Munuera,0.4,0.5,Low,High,Moderate,Moderate,Low,Home,1,3,Away
5104,5266,16-09-2022 20:00,Rayo Vallecano,0.7,0.6,Valencia,Mario Melero López,0.6,0.6,Low,Low,Low,High,Low,Away,1,2,Away
5105,5267,16-09-2022 20:00,Rayo Vallecano,0.9,0.2,Villarreal,Alejandro Hernández Hernández,1.5,0.5,Low,Moderate,Moderate,High,Low,Away,0,0,Draw
5106,5268,17-09-2022 12:30,Barcelona,1.4,1.3,Atletico Madrid,Alejandro Hernández Hernández,1.2,0.8,Low,Moderate,Low,Moderate,Low,Home,1,0,Home
5107,5269,17-09-2022 15:00,Valencia,1.4,0.3,Getafe,José María Sánchez Martínez,0.9,0.2,Low,Low,Low,Moderate,Moderate,Home,1,0,Home
5108,5270,17-09-2022 17:30,Real Madrid,1.2,0.6,Levante,Juan Martínez Munuera,1.1,0.5,Moderate,Low,Moderate,Moderate,Moderate,Away,1,0,Home
5109,5271,18-09-2022 12:00,Getafe,0.5,1.2,Real Betis,Alejandro Hernández Hernández,0.0,1.2,High,Moderate,Low,High,Low,Away,0,5,Away
5110,5272,18-09-2022 14:15,Granada,2.2,1.1,Elche,Jesús Gil Manzano,1.9,1.1,Low,Low,Low,High,Low,Away,2,1,Home
5111,5273,01-10-2022 12:30,Mallorca,1.6,1.3,Athletic Bilbao,Jesús Gil Manzano,1.4,1.2,Moderate,High,Moderate,High,Low,Home,1,2,Away
5112,5274,01-10-2022 15:00,Rayo Vallecano,0.9,1.9,Real Madrid,José María Sánchez Martínez,0.2,1.1,Moderate,High,Low,Moderate,Moderate,Away,1,3,Away
5113,5275,01-10-2022 15:00,Alaves,2.8,0.8,Real Sociedad,Antonio Mateu Lahoz,2.2,0.8,Moderate,Low,Low,High,Moderate,Home,7,0,Home
5114,5276,01-10-2022 15:00,Granada,1.8,3.4,Sevilla,Mario Melero López,1.6,1.8,Low,Low,Low,High,Moderate,Away,2,3,Away
5115,5277,01-10-2022 15:00,Athletic Bilbao,2.6,0.4,Alaves,Guillermo Cuadra Fernández,2.3,0.3,Moderate,Moderate,Low,High,Moderate,Away,2,2,Draw
5116,5278,01-10-2022 15:00,Celta Vigo,2.3,0.5,Real Madrid,Carlos Del Cerro Grande,1.2,0.5,Moderate,Moderate,Low,Moderate,Moderate,Home,2,1,Home
5117,5279,01-10-2022 17:30,Barcelona,1.0,2.5,Sevilla,José María Sánchez Martínez,0.8,1.5,High,Moderate,Low,High,Low,Home,1,2,Away
5118,5280,02-10-2022 14:00,Espanyol,3.3,0.8,Cadiz,Jesús Gil Manzano,2.4,0.7,High,Moderate,Moderate,High,Low,Home,6,0,Home
5119,5281,02-10-2022 16:30,Granada,1.3,0.9,Atletico Madrid,Jesús Gil Manzano,1.3,0.7,Moderate,Moderate,Low,High,Low,Home,1,0,Home
5120,5282,03-10-2022 20:00,Real Madrid,1.4,1.2,Elche,Jesús Gil Manzano,0.6,0.3,Low,Low,Moderate,High,Low,Home,1,1,Draw
5121,5283,08-10-2022 15:00,Osasuna,2.1,0.5,Rayo Vallecano,Juan Martínez Munuera,0.7,0.6,Moderate,Moderate,Low,Moderate,Low,Home,2,0,Home
5122,5284,08-10-2022 15:00,Granada,1.9,2.1,Barcelona,Mario Melero López,1.5,1.6,Low,Low,Moderate,High,Low,Home,1,3,Away
5123,5285,08-10-2022 15:00,Rayo Vallecano,1.9,1.3,Cadiz,Juan Martínez Munuera,1.8,1.1,Low,Low,Low,High,Low,Home,2,0,Home
5124,5286,08-10-2022 15:00,Celta Vigo,1.3,1.0,Rayo Vallecano,Alejandro Hernández Hernández,1.1,0.8,Low,Low,Moderate,Moderate,Low,Home,1,1,Draw
5125,5287,08-10-2022 17:30,Getafe,0.8,2.2,Cadiz,Mario Melero López,0.8,2.2,Moderate,Moderate,Low,High,Low,Away,1,1,Draw
5126,5288,09-10-2022 14:00,Mallorca,1.8,1.4,Sevilla,José María Sánchez Martínez,1.7,1.4,Moderate,High,Moderate,High,Moderate,Away,2,1,Home
5127,5289,09-10-2022 14:00,Levante,1.3,1.5,Levante,Alejandro Hernández Hernández,0.8,1.4,Low,Moderate,Low,High,Low,Home,1,1,Draw
5128,5290,09-10-2022 16:30,Granada,0.7,0.2,Espanyol,Juan Martínez Munuera,0.2,0.2,Low,Low,Moderate,Moderate,Moderate,Away,3,0,Home
5129,5291,09-10-2022 19:00,Espanyol,2.0,0.4,Alaves,Jesús Gil Manzano,1.9,0.3,Moderate,Moderate,Moderate,High,Moderate,Away,3,0,Home
5130,5292,10-10-2022 20:00,Villarreal,0.3,2.0,Osasuna,Mario Melero López,0.3,1.1,Low,Moderate,Moderate,High,High,Home,0,1,Away
5131,5293,14-10-2022 20:00,Sevilla,1.9,0.2,Getafe,Mario Melero López,0.8,0.1,Low,Low,Moderate,Moderate,Low,Home,1,0,Home
5132,5294,15-10-2022 12:30,Sevilla,0.4,0.9,Mallorca,Alejandro Hernández Hernández,0.3,0.8,Low,Low,Low,Moderate,Low,Home,1,0,Home
5133,5295,15-10-2022 15:00,Valencia,2.4,1.3,Levante,Jesús Gil Manzano,2.1,0.9,Low,High,Low,Moderate,Moderate,Away,1,0,Home
5134,5296,15-10-2022 15:00,Athletic Bilbao,0.4,1.7,Sevilla,Antonio Mateu Lahoz,0.2,0.6,Low,Moderate,Moderate,High,Low,Home,1,1,Draw
5135,5297,15-10-2022 17:30,Celta Vigo,0.6,1.6,Rayo Vallecano,José María Sánchez Martínez,0.5,0.7,Moderate,Moderate,Low,High,Moderate,Away,1,2,Away
5136,5298,16-10-2022 14:00,Mallorca,0.4,1.7,Rayo Vallecano,Mario Melero López,0.3,1.3,Moderate,Low,Low,High,Moderate,Home,1,0,Home
5137,5299,16-10-2022 14:00,Sevilla,0.6,1.5,Athletic Bilbao,Jesús Gil Manzano,2.8,0.6,Low,Moderate,Moderate,High,Moderate,Away,1,3,Away
5138,5300,16-10-2022 14:00,Real Betis,1.6,0.1,Celta Vigo,Antonio Mateu Lahoz,1.5,0.0,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
5139,5301,16-10-2022 14:00,Villarreal,1.3,0.8,Mallorca,Guillermo Cuadra Fernández,0.7,1.0,Low,Low,Low,High,Moderate,Home,0,2,Away
5140,5302,16-10-2022 16:30,Sevilla,2.8,0.9,Alaves,Antonio Mateu Lahoz,1.5,0.7,High,Moderate,Moderate,High,Low,Home,4,0,Home
5141,5303,18-10-2022 19:30,Villarreal,0.4,1.0,Celta Vigo,Guillermo Cuadra Fernández,0.4,0.2,Low,High,Moderate,High,Moderate,Home,0,1,Away
5142,5304,18-10-2022 20:15,Valencia,1.0,0.6,Osasuna,Mario Melero López,0.6,0.5,Moderate,Moderate,Low,High,Low,Home,1,0,Home
5143,5305,19-10-2022 19:30,Espanyol,1.9,0.7,Cadiz,Alejandro Hernández Hernández,1.0,0.5,Low,Moderate,Low,High,Low,Home,0,2,Away
5144,5306,19-10-2022 19:30,Espanyol,1.1,3.3,Athletic Bilbao,Alejandro Hernández Hernández,0.2,2.5,Moderate,Moderate,Moderate,High,Moderate,Home,2,1,Home
5145,5307,19-10-2022 19:30,Valencia,2.2,0.7,Real Betis,Mario Melero López,1.9,0.4,Low,Low,Low,Moderate,Low,Home,3,0,Home
5146,5308,19-10-2022 19:30,Alaves,2.4,2.5,Levante,Carlos Del Cerro Grande,2.0,2.1,Moderate,High,Moderate,High,Low,Home,1,3,Away
5147,5309,19-10-2022 20:15,Real Betis,0.8,1.2,Espanyol,Juan Martínez Munuera,2.5,0.4,Moderate,Moderate,Moderate,High,High,Home,1,2,Away
5148,5310,20-10-2022 19:30,Villarreal,0.7,2.4,Sevilla,Alejandro Hernández Hernández,0.5,1.3,Low,Low,Low,High,Low,Away,2,3,Away
5149,5311,20-10-2022 20:15,Barcelona,1.6,0.6,Barcelona,Alejandro Hernández Hernández,1.4,0.5,Low,High,Moderate,High,Low,Home,2,0,Home
5150,5312,22-10-2022 12:30,Real Sociedad,1.6,0.8,Real Sociedad,Mario Melero López,1.5,0.8,Moderate,Moderate,Moderate,High,Moderate,Home,3,1,Home
5151,5313,22-10-2022 15:00,Espanyol,2.9,1.6,Celta Vigo,Juan Martínez Munuera,1.4,2.3,Low,Low,Moderate,Moderate,Moderate,Home,3,1,Home
5152,5314,22-10-2022 15:00,Cadiz,0.4,1.0,Villarreal,José María Sánchez Martínez,1.1,0.5,Low,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
5153,5315,22-10-2022 17:30,Getafe,0.3,2.1,Rayo Vallecano,Mario Melero López,0.2,1.7,Low,Moderate,Moderate,High,Moderate,Home,0,1,Away
5154,5316,23-10-2022 14:00,Osasuna,2.3,1.2,Sevilla,José María Sánchez Martínez,1.3,1.2,Low,Moderate,Moderate,Moderate,Low,Home,2,2,Draw
5155,5317,23-10-2022 14:00,Barcelona,1.1,0.6,Osasuna,Antonio Mateu Lahoz,0.6,0.6,Moderate,High,Low,High,Low,Home,1,2,Away
5156,5318,23-10-2022 14:00,Granada,1.5,1.2,Getafe,Alejandro Hernández Hernández,1.4,0.5,Low,Moderate,Low,High,Moderate,Home,2,1,Home
5157,5319,23-10-2022 14:00,Sevilla,2.3,1.0,Real Sociedad,Carlos Del Cerro Grande,1.2,0.6,Moderate,Moderate,Moderate,Moderate,High,Away,3,1,Home
5158,5320,23-10-2022 16:30,Real Madrid,3.1,1.0,Mallorca,Guillermo Cuadra Fernández,1.2,0.3,Low,Low,Low,High,Low,Away,3,1,Home
5159,5321,24-10-2022 20:00,Osasuna,2.1,0.6,Mallorca,Guillermo Cuadra Fernández,0.9,0.6,Low,Low,Moderate,Moderate,Low,Away,0,1,Away
5160,5322,29-10-2022 12:30,Alaves,1.0,0.3,Osasuna,Antonio Mateu Lahoz,0.9,0.2,Low,Moderate,Low,High,Low,Home,1,0,Home
5161,5323,29-10-2022 15:00,Osasuna,2.0,1.1,Real Sociedad,José María Sánchez Martínez,1.5,1.1,Low,Low,Moderate,Moderate,Moderate,Home,2,2,Draw
5162,5324,29-10-2022 15:00,Real Betis,2.7,0.8,Valencia,Alejandro Hernández Hernández,1.6,0.8,Low,Low,Moderate,Moderate,Low,Home,2,2,Draw
5163,5325,29-10-2022 15:00,Rayo Vallecano,1.2,0.8,Athletic Bilbao,Juan Martínez Munuera,0.6,0.7,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
5164,5326,29-10-2022 15:00,Osasuna,0.7,1.1,Barcelona,Alejandro Hernández Hernández,0.5,0.6,Low,Moderate,Moderate,Moderate,Low,Away,0,1,Away
5165,5327,29-10-2022 15:00,Granada,1.1,1.4,Atletico Madrid,Jesús Gil Manzano,1.1,0.6,Low,Moderate,Moderate,High,Moderate,Home,0,0,Draw
5166,5328,29-10-2022 17:30,Real Madrid,1.9,1.0,Getafe,Carlos Del Cerro Grande,1.5,0.6,Low,Low,Low,High,Low,Home,2,2,Draw
5167,5329,29-10-2022 19:45,Cadiz,0.5,1.7,Espanyol,Guillermo Cuadra Fernández,0.3,0.9,Low,Low,Moderate,Moderate,Moderate,Away,1,3,Away
5168,5330,30-10-2022 14:00,Villarreal,0.9,1.4,Barcelona,Antonio Mateu Lahoz,0.4,1.4,Low,Low,Low,Moderate,Moderate,Home,1,0,Home
5169,5331,30-10-2022 16:15,Alaves,0.5,1.7,Barcelona,Alejandro Hernández Hernández,0.3,0.9,Low,Low,Moderate,Moderate,Moderate,Away,1,3,Away
5170,5332,05-11-2022 15:00,Cadiz,1.0,2.5,Alaves,Alejandro Hernández Hernández,0.8,1.5,High,Moderate,Low,High,Low,Home,1,2,Away
5171,5333,05-11-2022 15:00,Real Sociedad,2.0,2.3,Villarreal,Juan Martínez Munuera,0.4,2.3,Low,Moderate,Low,High,Moderate,Away,1,2,Away
5172,5334,05-11-2022 15:00,Valencia,1.1,1.5,Barcelona,Antonio Mateu Lahoz,0.9,1.2,Moderate,High,Moderate,High,Moderate,Home,1,3,Away
5173,5335,05-11-2022 15:00,Getafe,0.0,1.2,Athletic Bilbao,Jesús Gil Manzano,0.4,1.7,High,High,Moderate,High,Moderate,Home,0,1,Away
5174,5336,05-11-2022 17:30,Levante,0.4,1.8,Barcelona,José María Sánchez Martínez,0.3,1.2,Moderate,Low,Low,High,Moderate,Away,1,1,Draw
5175,5337,06-11-2022 12:00,Osasuna,1.3,0.7,Athletic Bilbao,Mario Melero López,0.6,1.3,High,High,Moderate,High,Moderate,Home,1,1,Draw
5176,5338,06-11-2022 14:00,Osasuna,0.5,1.5,Getafe,José María Sánchez Martínez,0.5,1.3,Low,Low,Moderate,Moderate,Moderate,Home,0,3,Away
5177,5339,06-11-2022 14:00,Levante,0.8,0.1,Villarreal,Mario Melero López,1.1,0.6,Low,Moderate,Low,Moderate,Low,Home,2,0,Home
5178,5340,06-11-2022 14:00,Sevilla,0.9,1.4,Levante,Mario Melero López,0.4,1.4,Low,Low,Low,Moderate,Moderate,Home,1,0,Home
5179,5341,06-11-2022 16:30,Cadiz,1.9,1.1,Villarreal,José María Sánchez Martínez,1.9,1.1,Moderate,High,Moderate,High,Low,Home,3,1,Home
5180,5342,12-11-2022 12:30,Elche,2.2,0.6,Atletico Madrid,José María Sánchez Martínez,0.3,0.9,High,Moderate,Low,High,Moderate,Away,2,0,Home
5181,5343,12-11-2022 15:00,Elche,1.8,2.9,Osasuna,Carlos Del Cerro Grande,1.6,2.6,High,Moderate,Moderate,High,Low,Home,1,2,Away
5182,5344,12-11-2022 15:00,Cadiz,0.6,1.8,Athletic Bilbao,Guillermo Cuadra Fernández,1.3,0.3,Moderate,High,Low,High,Moderate,Home,1,2,Away
5183,5345,12-11-2022 15:00,Celta Vigo,3.8,0.7,Real Madrid,Alejandro Hernández Hernández,2.8,0.6,Low,Low,Moderate,High,Moderate,Home,4,1,Home
5184,5346,12-11-2022 15:00,Granada,0.6,2.0,Mallorca,Alejandro Hernández Hernández,0.5,2.0,Moderate,Moderate,Moderate,High,Low,Away,0,3,Away
5185,5347,12-11-2022 15:00,Granada,2.4,0.8,Celta Vigo,Jesús Gil Manzano,2.2,0.6,Low,High,Moderate,High,Moderate,Away,3,0,Home
5186,5348,12-11-2022 17:30,Levante,1.4,0.3,Barcelona,Jesús Gil Manzano,1.4,0.3,Low,Low,Moderate,Moderate,Low,Away,2,0,Home
5187,5349,12-11-2022 19:45,Real Madrid,2.2,0.7,Valencia,Carlos Del Cerro Grande,1.3,0.6,High,Moderate,Moderate,High,Low,Home,1,0,Home
5188,5350,13-11-2022 14:00,Getafe,1.5,0.7,Espanyol,José María Sánchez Martínez,2.0,0.5,Low,Low,Moderate,High,Low,Home,4,2,Home
5189,5351,13-11-2022 16:30,Espanyol,3.4,0.4,Osasuna,Mario Melero López,1.9,0.4,Moderate,High,Moderate,High,Low,Home,4,0,Home
5190,5352,26-12-2022 12:30,Espanyol,1.4,1.2,Mallorca,Alejandro Hernández Hernández,0.7,0.8,Moderate,Moderate,Moderate,High,Low,Home,1,1,Draw
5191,5353,26-12-2022 15:00,Granada,0.7,0.4,Barcelona,Mario Melero López,0.6,0.3,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
5192,5354,26-12-2022 15:00,Barcelona,0.6,0.9,Granada,Jesús Gil Manzano,2.1,1.8,Moderate,Moderate,Moderate,High,Low,Away,0,2,Away
5193,5355,26-12-2022 15:00,Mallorca,2.7,1.3,Atletico Madrid,Carlos Del Cerro Grande,2.2,1.3,Moderate,Low,Moderate,High,Moderate,Home,3,1,Home
5194,5356,26-12-2022 15:00,Elche,1.5,0.5,Levante,Antonio Mateu Lahoz,0.9,0.4,Low,Low,Moderate,Moderate,Moderate,Away,2,0,Home
5195,5357,26-12-2022 17:30,Espanyol,2.4,0.5,Espanyol,Jesús Gil Manzano,1.3,0.4,Low,Moderate,Moderate,Moderate,Low,Away,4,0,Home
5196,5358,26-12-2022 20:00,Villarreal,1.1,0.9,Espanyol,Guillermo Cuadra Fernández,0.3,0.9,Low,Low,Low,High,Low,Home,0,1,Away
5197,5359,27-12-2022 17:30,Real Madrid,1.3,0.7,Valencia,Guillermo Cuadra Fernández,1.1,0.7,Low,Moderate,Moderate,Moderate,Moderate,Home,1,0,Home
5198,5360,27-12-2022 20:00,Rayo Vallecano,1.7,0.6,Atletico Madrid,Juan Martínez Munuera,1.0,0.6,Low,Low,Low,High,High,Away,2,1,Home
5199,5361,28-12-2022 20:00,Levante,2.8,0.3,Mallorca,Alejandro Hernández Hernández,2.7,0.3,High,Moderate,Moderate,High,Low,Away,5,0,Home
5200,5362,30-12-2022 19:45,Barcelona,1.4,0.3,Levante,Guillermo Cuadra Fernández,0.7,0.2,Low,Low,Low,High,Moderate,Away,1,1,Draw
5201,5363,30-12-2022 20:00,Getafe,1.8,1.3,Getafe,Mario Melero López,1.7,0.2,Moderate,Moderate,Low,High,Moderate,Away,2,2,Draw
5202,5364,31-12-2022 12:30,Granada,1.6,2.0,Real Betis,Jesús Gil Manzano,1.3,2.0,Low,Low,Low,High,Low,Home,1,1,Draw
5203,5365,31-12-2022 15:00,Rayo Vallecano,0.9,1.1,Rayo Vallecano,Alejandro Hernández Hernández,0.6,1.0,Moderate,Moderate,Moderate,Moderate,Moderate,Away,1,1,Draw
5204,5366,31-12-2022 15:00,Levante,2.0,2.6,Valencia,Jesús Gil Manzano,0.6,1.6,Low,Moderate,Low,High,Moderate,Away,3,1,Home
5205,5367,31-12-2022 15:00,Levante,1.4,0.9,Celta Vigo,Jesús Gil Manzano,0.5,0.8,High,High,Moderate,High,Moderate,Home,3,0,Home
5206,5368,31-12-2022 15:00,Osasuna,1.9,0.5,Real Sociedad,Juan Martínez Munuera,1.8,0.5,Moderate,High,Low,High,Low,Home,3,0,Home
5207,5369,31-12-2022 17:30,Valencia,1.8,0.8,Celta Vigo,Jesús Gil Manzano,1.7,0.5,Low,Moderate,Moderate,Moderate,Low,Home,2,2,Draw
5208,5370,01-01-2023 14:00,Athletic Bilbao,1.6,0.9,Villarreal,Jesús Gil Manzano,1.1,0.7,Moderate,High,High,Low,Low,Home,4,0,Home
5209,5371,01-01-2023 16:30,Cadiz,0.5,0.6,Celta Vigo,Jesús Gil Manzano,0.3,0.6,Moderate,High,Low,High,Moderate,Home,0,0,Draw
5210,5372,02-01-2023 17:30,Alaves,0.7,1.0,Mallorca,Carlos Del Cerro Grande,0.6,0.8,Moderate,Low,Moderate,High,Moderate,Home,1,1,Draw
5211,5373,03-01-2023 19:45,Villarreal,2.2,1.7,Real Sociedad,José María Sánchez Martínez,1.8,1.4,High,High,Moderate,Low,Moderate,Away,1,1,Draw
5212,5374,03-01-2023 19:45,Getafe,3.2,2.3,Rayo Vallecano,Carlos Del Cerro Grande,2.1,2.2,Moderate,High,Moderate,High,Low,Home,1,5,Away
5213,5375,03-01-2023 19:45,Real Sociedad,0.7,0.5,Athletic Bilbao,Juan Martínez Munuera,0.4,0.3,Low,Low,Moderate,Moderate,Low,Home,0,0,Draw
5214,5376,03-01-2023 20:00,Osasuna,1.5,1.9,Elche,José María Sánchez Martínez,1.1,1.1,Moderate,Moderate,Low,High,Moderate,Away,2,3,Away
5215,5377,04-01-2023 19:30,Osasuna,0.5,0.6,Granada,Mario Melero López,1.1,0.5,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
5216,5378,04-01-2023 19:45,Valencia,2.8,1.4,Real Sociedad,Jesús Gil Manzano,2.6,1.3,Low,Moderate,Moderate,Moderate,Moderate,Home,2,1,Home
5217,5379,04-01-2023 20:00,Real Madrid,0.9,2.7,Celta Vigo,Carlos Del Cerro Grande,0.4,1.1,Low,Moderate,Low,High,Moderate,Away,0,4,Away
5218,5380,04-01-2023 20:00,Cadiz,0.3,2.9,Elche,Carlos Del Cerro Grande,0.3,2.9,High,Moderate,Low,High,Low,Away,0,4,Away
5219,5381,05-01-2023 20:00,Barcelona,0.7,0.9,Real Sociedad,Antonio Mateu Lahoz,0.5,0.9,Low,Low,Moderate,Moderate,Low,Home,1,1,Draw
5220,5382,12-01-2023 20:00,Sevilla,1.3,1.5,Cadiz,Mario Melero López,0.5,0.4,Low,Moderate,Moderate,Moderate,Moderate,Away,1,0,Home
5221,5383,13-01-2023 20:00,Levante,2.6,0.6,Osasuna,Jesús Gil Manzano,1.6,0.5,Moderate,High,Low,High,Low,Away,2,0,Home
5222,5384,14-01-2023 12:30,Celta Vigo,0.7,1.3,Atletico Madrid,Antonio Mateu Lahoz,0.7,0.6,Moderate,Low,Moderate,Moderate,Low,Home,1,1,Draw
5223,5385,14-01-2023 15:00,Rayo Vallecano,1.5,1.5,Elche,José María Sánchez Martínez,1.2,0.6,Moderate,Low,Moderate,High,Moderate,Home,2,2,Draw
5224,5386,14-01-2023 15:00,Rayo Vallecano,1.3,1.8,Rayo Vallecano,Antonio Mateu Lahoz,0.8,1.1,Moderate,Moderate,Low,High,Low,Away,2,1,Home
5225,5387,14-01-2023 15:00,Rayo Vallecano,0.5,1.6,Mallorca,Alejandro Hernández Hernández,0.4,1.4,High,Moderate,Moderate,High,High,Home,0,0,Draw
5226,5388,14-01-2023 15:00,Real Sociedad,0.8,2.0,Real Madrid,Mario Melero López,0.3,1.0,Moderate,High,Moderate,Moderate,Moderate,Home,1,2,Away
5227,5389,14-01-2023 17:30,Sevilla,1.2,0.9,Real Madrid,Carlos Del Cerro Grande,0.6,0.8,Moderate,Moderate,Moderate,High,Low,Away,1,0,Home
5228,5390,15-01-2023 14:00,Real Madrid,4.3,0.4,Valencia,Carlos Del Cerro Grande,3.1,0.4,Low,Moderate,Moderate,High,Moderate,Home,4,0,Home
5229,5391,15-01-2023 14:00,Villarreal,2.7,0.9,Cadiz,Juan Martínez Munuera,0.9,0.0,Low,Moderate,Low,Moderate,Low,Home,1,1,Draw
5230,5392,15-01-2023 16:30,Alaves,2.2,0.5,Levante,José María Sánchez Martínez,1.5,0.3,Low,Moderate,Low,Moderate,Low,Home,2,0,Home
5231,5393,18-01-2023 20:00,Athletic Bilbao,1.7,1.9,Real Madrid,Antonio Mateu Lahoz,1.6,1.0,Low,Low,Moderate,High,Low,Home,3,3,Draw
5232,5394,19-01-2023 20:00,Villarreal,1.1,2.6,Barcelona,Carlos Del Cerro Grande,1.2,0.6,Low,Moderate,Low,Moderate,Moderate,Away,1,2,Away
5233,5395,21-01-2023 12:30,Sevilla,0.6,2.5,Atletico Madrid,Antonio Mateu Lahoz,0.4,1.3,Moderate,Moderate,Moderate,Moderate,Low,Home,0,2,Away
5234,5396,21-01-2023 15:00,Barcelona,3.4,1.1,Valencia,Mario Melero López,2.5,0.3,High,Moderate,Moderate,Moderate,Low,Away,4,1,Home
5235,5397,21-01-2023 15:00,Real Madrid,1.5,1.5,Athletic Bilbao,Juan Martínez Munuera,0.7,1.3,Low,Moderate,Low,High,Moderate,Away,1,0,Home
5236,5398,21-01-2023 15:00,Villarreal,2.4,0.4,Valencia,Guillermo Cuadra Fernández,1.4,0.3,Low,Low,Moderate,Moderate,Moderate,Home,2,0,Home
5237,5399,21-01-2023 15:00,Barcelona,1.5,1.8,Mallorca,Mario Melero López,0.7,0.8,Low,High,Low,High,Moderate,Away,1,1,Draw
5238,5400,21-01-2023 17:30,Athletic Bilbao,1.4,1.5,Athletic Bilbao,Mario Melero López,0.8,1.1,Low,Moderate,Moderate,Moderate,Moderate,Home,1,2,Away
5239,5401,22-01-2023 14:00,Levante,1.6,1.4,Mallorca,José María Sánchez Martínez,1.2,0.3,Moderate,Moderate,Low,High,High,Home,2,2,Draw
5240,5402,22-01-2023 14:00,Osasuna,2.2,1.9,Atletico Madrid,Carlos Del Cerro Grande,1.6,1.0,Low,Moderate,Low,High,Low,Home,1,3,Away
5241,5403,22-01-2023 16:30,Real Betis,0.7,1.0,Granada,José María Sánchez Martínez,0.6,0.8,Moderate,Moderate,Moderate,High,Moderate,Home,0,2,Away
5242,5404,23-01-2023 20:00,Celta Vigo,1.7,1.5,Cadiz,Jesús Gil Manzano,1.2,1.4,Low,Moderate,Low,High,Moderate,Away,2,1,Home
5243,5405,03-02-2023 20:00,Rayo Vallecano,0.7,1.0,Sevilla,Mario Melero López,0.5,0.9,Low,Low,Moderate,Moderate,Moderate,Home,0,2,Away
5244,5406,04-02-2023 12:30,Espanyol,0.5,0.4,Elche,Antonio Mateu Lahoz,0.4,0.3,Moderate,Moderate,Moderate,High,Moderate,Away,1,0,Home
5245,5407,04-02-2023 15:00,Real Betis,2.3,1.1,Levante,Juan Martínez Munuera,2.2,0.8,Low,Low,Low,High,Low,Home,3,2,Home
5246,5408,04-02-2023 15:00,Espanyol,0.5,1.7,Cadiz,Carlos Del Cerro Grande,0.3,0.9,Low,Low,Moderate,Moderate,Moderate,Away,1,3,Away
5247,5409,04-02-2023 15:00,Mallorca,0.7,2.0,Elche,Jesús Gil Manzano,0.4,1.2,Moderate,Moderate,Moderate,Moderate,Low,Home,0,1,Away
5248,5410,04-02-2023 15:00,Real Sociedad,2.9,0.4,Sevilla,José María Sánchez Martínez,1.7,0.4,Low,Low,Low,Moderate,Moderate,Home,3,0,Home
5249,5411,04-02-2023 15:00,Mallorca,2.9,1.0,Alaves,Jesús Gil Manzano,2.8,0.6,Moderate,Moderate,Low,Moderate,High,Away,4,0,Home
5250,5412,04-02-2023 17:30,Cadiz,1.7,0.9,Real Betis,Mario Melero López,1.6,0.8,Moderate,High,Low,High,Low,Home,2,1,Home
5251,5413,05-02-2023 14:00,Atletico Madrid,2.3,3.7,Athletic Bilbao,Jesús Gil Manzano,1.4,2.5,Moderate,Moderate,Moderate,Moderate,Moderate,Home,3,2,Home
5252,5414,05-02-2023 16:30,Real Madrid,1.1,2.6,Atletico Madrid,José María Sánchez Martínez,1.2,0.6,Low,Moderate,Low,Moderate,Moderate,Away,1,2,Away
5253,5415,08-02-2023 20:00,Real Sociedad,2.6,0.2,Celta Vigo,Antonio Mateu Lahoz,1.4,0.2,High,High,Moderate,High,Low,Home,2,1,Home
5254,5416,11-02-2023 12:30,Granada,0.8,1.0,Valencia,Alejandro Hernández Hernández,0.1,0.8,Low,Low,Moderate,High,Moderate,Home,0,0,Draw
5255,5417,11-02-2023 15:00,Levante,2.2,0.4,Granada,Jesús Gil Manzano,2.0,0.3,Moderate,High,Low,High,Low,Home,0,0,Draw
5256,5418,11-02-2023 15:00,Espanyol,0.8,0.5,Atletico Madrid,Jesús Gil Manzano,0.7,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
5257,5419,11-02-2023 15:00,Cadiz,1.9,0.3,Getafe,Jesús Gil Manzano,1.9,0.2,Low,Moderate,Moderate,High,Moderate,Away,2,0,Home
5258,5420,11-02-2023 15:00,Atletico Madrid,2.2,0.4,Rayo Vallecano,Antonio Mateu Lahoz,0.9,0.4,Low,Low,Moderate,Moderate,Low,Away,1,0,Home
5259,5421,11-02-2023 15:00,Cadiz,1.4,1.8,Barcelona,Jesús Gil Manzano,0.7,0.9,Moderate,Moderate,Low,High,Low,Home,3,1,Home
